Name,FORCE_X,FORCE_Y,FORCE_Z,Fx_N,Fy_N,Fz_N,PROCESS_FORCE,ACT_POSITION_X,ACT_POSITION_Y,ACT_POSITION_Z,ACT_POSITION_A,ACT_POSITION_C,ACT_POSITION_MKS_X,ACT_POSITION_MKS_Y,ACT_POSITION_MKS_Z,ACT_POSITION_MKS_A,ACT_POSITION_MKS_C,ACT_OVERRIDE,SPINDLE_ROTATION_ANGLE,SPINDLE_SPEED,ACT_CURRENT_X,ACT_CURRENT_Y,ACT_CURRENT_Z,ACT_CURRENT_A,ACT_CURRENT_C,ACT_CURRENT_S,ACTIVE_TOOL_CUTTING_EDGE_NUMBER,ACTIVE_TOOL_RADIUS,ACTIVE_TOOL_NUMBER,ACTIVE_TOOL_LENGTH,ACT_ZERO_OFFSET_Z,ACT_ZERO_OFFSET_A,ACT_ZERO_OFFSET_C,ACT_ZERO_OFFSET_X,ACT_ZERO_OFFSET_Y
133674057602780000,-43,1598,1114,-0.6561478,24.3842812,33.99761,0,22.8283634,14.0233221,-8.434652,0.000280714245,359.999969,-1,-1,-1,0,315.271637,100,113.854546,24002.61,0.430664063,-0.62890625,2.56005859,-0.198852539,-0.257080078,-1.93115234,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057602830000,471,1472,978,7.18710661,22.4616165,29.8470936,0,22.8313942,14.0663719,-8.445986,0.000155165864,359.999847,-1,-1,-1,0,315.271637,100,329.826538,23998.6035,0.420410156,-0.5895996,2.69165039,-0.1274414,-0.235656738,-3.37353516,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057602880000,660,1806,851,10.071105,27.5582066,25.9712429,0,22.8339748,14.1096115,-8.458093,0.000280704582,359.999847,-1,-1,-1,0,315.271637,100,185.828735,24001.4648,0.358886719,-0.575927734,2.55151367,-0.283447266,-0.244384766,-2.70361328,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057602930000,391,1889,1297,5.966367,28.8247242,39.5824928,0,22.8352528,14.1528139,-8.470145,0.000155165864,359.999969,-1,-1,-1,0,315.271637,100,41.84466,23999.291,0.364013672,-0.5605469,2.65917969,-0.195556641,-0.222961426,-1.91748047,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057602980000,527,1687,1427,8.041625,25.7423553,43.5499,0,22.8345337,14.2388687,-8.492583,0.000217935216,359.999969,-1,-1,-1,0,315.271637,100,113.853172,24002.2656,0.13671875,-0.652832031,2.53955078,-0.21862793,-0.2642212,-2.27978516,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603030000,322,1141,1421,4.91347837,17.4108047,43.366787,0,22.8328438,14.2810774,-8.503883,0.000217935216,359.999847,-1,-1,-1,0,315.271637,100,329.8279,23998.49,-0.00170898438,-0.6118164,2.66943359,-0.176879883,-0.2420044,-3.387207,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603080000,834,1850,1134,12.7262144,28.2296124,34.60798,0,22.8308239,14.3241625,-8.516001,0.000280714245,359.999969,-1,-1,-1,0,315.271637,100,185.839722,24001.9219,0.0068359375,-0.606689453,2.519043,-0.306518555,-0.25390625,-2.90527344,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603130000,728,1955,1447,11.1087341,29.8318348,44.16027,0,22.826025,14.4102373,-8.538703,0.000217925553,359.999847,-1,-1,-1,0,315.271637,100,257.8194,23998.6035,-0.05810547,-0.5656738,2.616455,-0.265869141,-0.234069824,-3.87939453,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603180000,479,1367,1389,7.30918074,20.8593941,42.3901978,0,22.8230648,14.4530535,-8.550851,0.000280714245,359.999969,-1,-1,-1,0,315.271637,100,113.857292,24001.6934,-0.148681641,-0.6477051,2.60107422,-0.234008789,-0.255493164,-1.855957,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603230000,694,1007,1454,10.5899191,15.366065,44.3738976,0,22.8198071,14.4955568,-8.561922,0.000217944878,359.999847,-1,-1,-1,0,315.271637,100,329.830658,23998.375,-0.211914063,-0.685302734,2.70361328,-0.17578125,-0.234069824,-2.724121,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603280000,963,1102,1493,14.6946583,16.8156929,45.56412,0,22.8092346,14.5811539,-8.585734,0.0001551562,359.999969,-1,-1,-1,0,315.271637,100,41.85702,23999.291,-0.304199219,-0.6870117,2.69506836,-0.235107422,-0.222167969,-1.62353516,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603330000,1062,1737,1302,16.2053242,26.5053177,39.73509,0,22.8022881,14.6244831,-8.596634,0.000155146525,359.999847,-1,-1,-1,0,315.271637,100,257.8194,23998.6035,-0.225585938,-0.5913086,2.6574707,-0.290039063,-0.228515625,-3.97167969,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603380000,1022,1483,1448,15.5949535,22.629467,44.19079,0,22.7941971,14.666893,-8.608589,0.000280704553,359.999969,-1,-1,-1,0,315.271637,100,113.861412,24002.0371,-0.21875,-0.659667969,2.60449219,-0.266967773,-0.256286621,-2.33789063,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603430000,1055,1194,1367,16.0985088,18.2195454,41.71879,0,22.7864513,14.7094412,-8.61986351,0.000155165864,359.999756,-1,-1,-1,0,315.271637,100,329.832031,23998.26,-0.227294922,-0.6374512,2.70361328,-0.198852539,-0.226928711,-2.69335938,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603480000,730,1144,1471,11.1392527,17.456583,44.8927155,0,22.7702484,14.7941647,-8.643703,0.0001551562,359.999969,-1,-1,-1,0,315.271637,100,41.8583946,23999.4043,-0.358886719,-0.606689453,2.67626953,-0.25378418,-0.2253418,-1.90380859,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603530000,835,1277,1542,12.7414742,19.486063,47.05953,0,22.7609921,14.8365173,-8.654701,0.000217925553,359.999847,-1,-1,-1,0,315.271637,100,257.822144,23998.6035,-0.346923828,-0.6118164,2.630127,-0.2977295,-0.226928711,-3.10009766,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603580000,1003,939,1641,15.305028,14.3284359,50.08086,0,22.7501183,14.8785505,-8.666381,0.000217935216,5.34305036E-05,-1,-1,-1,0,315.271637,100,113.861412,24002.0371,-0.377685547,-0.6477051,2.59936523,-0.276855469,-0.257080078,-2.11914063,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603630000,895,961,1398,13.6570292,14.66414,42.6648636,0,22.7265263,14.9611883,-8.689691,0.000217925553,359.999847,-1,-1,-1,0,315.271637,100,185.8411,24001.58,-0.3503418,-0.598144531,2.54125977,-0.38671875,-0.238830566,-3.01464844,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603680000,895,1258,1618,13.6570292,19.1961365,49.378933,0,22.713665,15.0019445,-8.701223,0.0001551562,359.999969,-1,-1,-1,0,315.271637,100,41.8625145,23999.6328,-0.357177734,-0.6237793,2.66943359,-0.2614746,-0.218200684,-2.184082,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603730000,531,951,1672,8.102662,14.5115471,51.02693,0,22.70053,15.043623,-8.712163,0.000155146525,359.999847,-1,-1,-1,0,315.271637,100,257.831757,23999.0625,-0.346923828,-0.5690918,2.619873,-0.30871582,-0.233276367,-3.161621,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603780000,883,643,1633,13.473918,9.811698,49.83671,0,22.6863575,15.0842543,-8.724197,0.000280704553,359.999969,-1,-1,-1,0,315.271637,100,113.875145,24002.0371,-0.326416016,-0.6374512,2.61132813,-0.275756836,-0.251525879,-2.32080078,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603830000,1630,966,1393,24.8725777,14.7404356,42.51227,0,22.6721821,15.1250038,-8.735892,0.000155165864,359.999847,-1,-1,-1,0,315.271637,100,329.845764,23998.1465,-0.3400879,-0.5571289,2.729248,-0.250488281,-0.222961426,-3.22314453,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603880000,965,842,1308,14.7251759,12.8482885,39.9181976,0,22.65779,15.1651745,-8.747847,0.000280704582,359.999969,-1,-1,-1,0,315.271637,100,185.847961,24001.35,-0.411865234,-0.6682129,2.56518555,-0.3779297,-0.2531128,-2.741211,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603930000,1465,1547,1535,22.3548012,23.60606,46.8458977,0,22.6424122,15.2053795,-8.759405,9.238685E-05,359.999969,-1,-1,-1,0,315.271637,100,41.86114,23999.291,-0.4597168,-0.627197266,2.67797852,-0.270263672,-0.230102539,-2.09521484,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057603980000,980,647,1826,14.9540653,9.872735,55.72678,0,22.6082821,15.28468,-8.782279,0.000217935216,5.34305036E-05,-1,-1,-1,0,315.271637,100,113.877892,24002.2656,-0.428955078,-0.6699219,2.57373047,-0.295532227,-0.246765137,-1.753418,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604030000,964,1429,1459,14.7099171,21.8054676,44.5264931,0,22.5900726,15.3237524,-8.793702,0.0001551562,359.999756,-1,-1,-1,0,315.271637,100,329.849884,23998.1465,-0.396484375,-0.6887207,2.69165039,-0.2614746,-0.234069824,-3.35302734,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604080000,1224,1160,1323,18.6773224,17.70073,40.3759766,0,22.57174,15.3629341,-8.805596,0.000280704553,359.999969,-1,-1,-1,0,315.271637,100,185.853455,24001.35,-0.413574219,-0.7023926,2.520752,-0.409790039,-0.242797852,-2.55322266,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604130000,1435,824,1673,21.8970242,12.5736217,51.05745,0,22.55288,15.40175,-8.817685,9.238685E-05,359.999969,-1,-1,-1,0,315.271637,100,41.86938,23999.1758,-0.4494629,-0.6442871,2.67114258,-0.306518555,-0.222167969,-1.87646484,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604180000,925,937,1784,14.1148062,14.2979174,54.4450035,0,22.5138111,15.478981,-8.840348,0.000217935216,5.34340179E-05,-1,-1,-1,0,315.271637,100,113.873772,24002.2656,-0.5161133,-0.6220703,2.56689453,-0.302124023,-0.24597168,-2.15332031,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604230000,792,741,1315,12.0853262,11.3071041,40.13183,0,22.49309,15.5167589,-8.851628,0.000217935216,359.999847,-1,-1,-1,0,315.271637,100,329.847137,23998.26,-0.4819336,-0.461425781,2.722412,-0.299926758,-0.2142334,-3.387207,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604280000,1555,726,1212,23.7281342,11.0782156,36.9884224,0,22.4716816,15.5546446,-8.863515,0.000280714245,359.999847,-1,-1,-1,0,315.271637,100,185.850708,24001.35,-0.446044922,-0.497314453,2.53442383,-0.421875,-0.235656738,-2.90869141,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604330000,1522,1549,1614,23.2245789,23.6365776,49.25686,0,22.42662,15.6283436,-8.885732,0.000155136862,359.999756,-1,-1,-1,0,315.271637,100,257.827637,23998.832,-0.418701172,-0.543457031,2.59765625,-0.3581543,-0.222961426,-3.95800781,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604380000,1078,368,1743,16.4494724,5.615404,53.1937447,0,22.4028454,15.66467,-8.8984375,0.000217925539,359.999969,-1,-1,-1,0,315.271637,100,113.868279,24002.2656,-0.432373047,-0.6135254,2.58398438,-0.3416748,-0.238830566,-1.87646484,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604430000,446,49,1031,6.80562544,0.747703254,31.4645729,0,22.378952,15.7003946,-8.909361,0.0001551562,359.999847,-1,-1,-1,0,315.271637,100,329.841644,23998.26,-0.408447266,-0.572509766,2.66943359,-0.319702148,-0.217407227,-2.59082031,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604480000,1048,673,837,15.9916945,10.269475,25.5439854,0,22.35492,15.73618,-8.921278,0.000217925553,359.999969,-1,-1,-1,0,315.271637,100,185.847961,24001.58,-0.381103516,-0.5998535,2.49511719,-0.4251709,-0.246765137,-3.052246,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604530000,1853,1168,1325,28.27539,17.8228035,40.43701,0,22.3055553,15.8064,-8.943794,9.234818E-05,359.999969,-1,-1,-1,0,315.271637,100,257.827637,23998.7188,-0.4255371,-0.563964844,2.57202148,-0.369140625,-0.233276367,-3.838379,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604580000,2079,1110,1364,31.72398,16.937767,41.6272354,0,22.2793827,15.8406305,-8.956437,0.000217915876,5.34340179E-05,-1,-1,-1,0,315.271637,100,113.868279,24002.1523,-0.440917969,-0.5998535,2.54980469,-0.336181641,-0.244384766,-2.53955078,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604630000,454,425,1397,6.92769957,6.48518133,42.634346,0,22.2527046,15.87452,-8.967284,9.237718E-05,359.999847,-1,-1,-1,0,315.271637,100,329.834778,23998.1465,-0.428955078,-0.5246582,2.65234375,-0.322998047,-0.217407227,-2.75488281,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604680000,25,303,853,0.38148126,4.623553,26.03228,0,22.197916,15.9409552,-8.991421,0.0001551562,359.999969,-1,-1,-1,0,315.271637,100,41.8638878,23999.291,-0.454589844,-0.649414063,2.625,-0.336181641,-0.222961426,-1.859375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604730000,640,1092,652,9.76592,16.6631012,19.8980618,0,22.1698875,15.9736757,-9.00211048,0.000155146525,359.999969,-1,-1,-1,0,315.271637,100,257.829,23998.832,-0.358886719,-0.596435547,2.57373047,-0.383422852,-0.2197876,-3.052246,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604780000,1476,408,1216,22.5226536,6.225774,37.1104965,0,22.14088,16.0057411,-9.014207,0.000217925553,359.999969,-1,-1,-1,0,315.271637,100,113.871025,24002.2656,-0.369140625,-0.6801758,2.55493164,-0.3581543,-0.234069824,-2.12597656,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604830000,1026,296,1493,15.6559906,4.516738,45.56412,0,22.1117725,16.0373154,-9.025041,0.0001551562,359.999756,-1,-1,-1,0,315.271637,100,329.841644,23998.1465,-0.341796875,-0.6870117,2.66088867,-0.3482666,-0.21105957,-2.45751953,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604880000,916,118,1262,13.9774733,1.80059147,38.5143471,0,22.0529652,16.0998516,-9.048934,9.237718E-05,359.999847,-1,-1,-1,0,315.271637,100,41.8721275,23999.52,-0.473388672,-0.6699219,2.64892578,-0.355957031,-0.221374512,-2.084961,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604930000,1283,516,956,19.5776176,7.873773,29.1756859,0,22.0228367,16.1299057,-9.05968952,0.000155136862,359.999847,-1,-1,-1,0,315.271637,100,257.83725,23998.9473,-0.478515625,-0.6374512,2.55834961,-0.39440918,-0.202331543,-3.12060547,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057604980000,1534,446,745,23.40769,6.80562544,22.7362823,0,21.9909115,16.1598759,-9.07193,0.000155146525,5.34305036E-05,-1,-1,-1,0,315.271637,100,113.882011,24002.0371,-0.451171875,-0.6323242,2.5480957,-0.363647461,-0.233276367,-2.38232422,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605030000,1578,1024,1134,24.0790958,15.6254721,34.60798,0,21.9264221,16.2188854,-9.095369,0.000155136862,359.999969,-1,-1,-1,0,315.271637,100,185.852081,24001.2363,-0.3828125,-0.618652344,2.4934082,-0.477905273,-0.230896,-2.84375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605080000,-59,405,969,-0.900295734,6.17999649,29.5724258,0,21.8940449,16.2469959,-9.106979,0.000155146525,359.999969,-1,-1,-1,0,315.271637,100,41.8680077,23999.1758,-0.493896484,-0.5554199,2.628418,-0.35925293,-0.215820313,-2.067871,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605130000,1194,760,879,18.2195454,11.59703,26.8257618,0,21.86209,16.2752457,-9.117729,0.000155146525,359.999969,-1,-1,-1,0,315.271637,100,257.8345,23998.9473,-0.4819336,-0.51953125,2.5480957,-0.4086914,-0.2197876,-3.44189453,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605180000,1392,-216,867,21.2408752,-3.295998,26.45954,0,21.829052,16.3026524,-9.130066,0.000217925553,359.999969,-1,-1,-1,0,315.271637,100,113.882011,24002.38,-0.541748047,-0.5708008,2.520752,-0.383422852,-0.244384766,-1.67822266,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605230000,1343,309,890,20.4931736,4.71510839,27.1614647,0,21.7609634,16.3560867,-9.153159,0.000155136862,359.999847,-1,-1,-1,0,315.271637,100,185.852081,24001.0078,-0.5656738,-0.5109863,2.47973633,-0.494384766,-0.238830566,-2.59423828,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605280000,717,-216,1150,10.9408827,-3.295998,35.0962753,0,21.7609634,16.3560867,-9.153159,0.000155136862,359.999847,-1,-1,-1,0,315.271637,100,185.852081,24001.0078,-0.5656738,-0.5109863,2.47973633,-0.494384766,-0.238830566,-2.59423828,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605330000,1232,506,1114,18.7993965,7.72118044,33.99761,0,21.7255363,16.3810425,-9.164763,9.236751E-05,359.999847,-1,-1,-1,0,315.271637,100,41.8666344,23999.0625,-0.5161133,-0.546875,2.626709,-0.372436523,-0.207885742,-1.72265625,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605380000,2283,158,908,34.83687,2.41096163,27.7107983,0,21.65388,16.4299717,-9.187815,0.000217915876,359.999969,-1,-1,-1,0,315.271637,100,113.882011,24002.61,-0.4580078,-0.65625,2.55493164,-0.39440918,-0.248352051,-2.0234375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605430000,1565,373,1041,23.8807259,5.69170046,31.7697582,0,21.6179485,16.4536572,-9.199109,0.0001551562,359.999847,-1,-1,-1,0,315.271637,100,329.854,23998.0313,-0.4033203,-0.5588379,2.67626953,-0.385620117,-0.203918457,-3.53417969,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605480000,1586,-118,1312,24.20117,-1.80059147,40.04027,0,21.5818615,16.4776268,-9.211039,0.000155146525,359.999847,-1,-1,-1,0,315.271637,100,185.8562,24001.2363,-0.413574219,-0.5793457,2.512207,-0.4921875,-0.233276367,-3.065918,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605530000,1744,-145,1396,26.612133,-2.21259117,42.6038246,0,21.5455,16.50044,-9.2227335,9.236751E-05,359.999969,-1,-1,-1,0,315.271637,100,41.8721275,23999.291,-0.432373047,-0.6254883,2.64208984,-0.3548584,-0.228515625,-1.39453125,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605580000,1953,-38,1100,29.8013153,-0.5798515,33.57035,0,21.4717216,16.5445862,-9.245939,0.000155136862,5.34340179E-05,-1,-1,-1,0,315.271637,100,113.876518,24002.38,-0.4255371,-0.594726563,2.58569336,-0.393310547,-0.249938965,-1.81835938,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605630000,1923,109,1112,29.3435383,1.66325831,33.936573,0,21.4339066,16.5656471,-9.257188,2.95884929E-05,359.999847,-1,-1,-1,0,315.271637,100,329.8485,23998.26,-0.358886719,-0.483642578,2.65063477,-0.382324219,-0.21105957,-2.65234375,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605680000,1384,-52,1186,21.118803,-0.793481,36.1949425,0,21.3956547,16.5864925,-9.268843,9.234818E-05,359.999969,-1,-1,-1,0,315.271637,100,185.854828,24001.58,-0.411865234,-0.4699707,2.4831543,-0.476806641,-0.235656738,-3.04541016,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605730000,2070,-287,1462,31.586647,-4.37940454,44.6180458,0,21.3187885,16.62469,-9.291749,0.000155127185,359.999847,-1,-1,-1,0,315.271637,100,257.8345,23998.6035,-0.384521484,-0.46484375,2.57543945,-0.413085938,-0.2253418,-3.59228516,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605780000,2251,-293,1120,34.34857,-4.47096,34.18072,0,21.27989,16.6432056,-9.303859,0.000155146525,5.34305036E-05,-1,-1,-1,0,315.271637,100,113.879265,24002.38,-0.4255371,-0.584472656,2.56689453,-0.396606445,-0.2531128,-2.34130859,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605830000,1441,-113,1126,21.9885788,-1.72429526,34.36383,0,21.241066,16.6610985,-9.315058,2.95884929E-05,359.999847,-1,-1,-1,0,315.271637,100,329.849884,23998.1465,-0.454589844,-0.543457031,2.6574707,-0.4020996,-0.215820313,-2.79589844,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605880000,1126,-387,1232,17.1819153,-5.9053297,37.598793,0,21.2019234,16.6785469,-9.326698,0.0001551272,359.999969,-1,-1,-1,0,315.271637,100,185.8562,24001.35,-0.442626953,-0.5280762,2.49682617,-0.5020752,-0.235656738,-3.31542969,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605930000,1993,-545,1567,30.4116859,-8.316291,47.82249,0,21.1225185,16.7107639,-9.349573,9.233851E-05,359.999847,-1,-1,-1,0,315.271637,100,257.84137,23999.0625,-0.4819336,-0.5041504,2.59765625,-0.416381836,-0.221374512,-2.90527344,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057605980000,2243,-460,1520,34.2264977,-7.019255,46.38812,0,21.08177,16.72608,-9.361473,9.235784E-05,5.34305036E-05,-1,-1,-1,0,315.271637,100,113.888878,24002.4941,-0.5161133,-0.630615234,2.5703125,-0.41418457,-0.257873535,-2.00634766,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057606030000,1673,-272,1181,25.5287247,-4.150516,36.042347,0,21.04102,16.7404766,-9.372868,2.9578825E-05,359.999969,-1,-1,-1,0,315.271637,100,329.85675,23998.0313,-0.432373047,-0.575927734,2.6796875,-0.396606445,-0.2086792,-2.59082031,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057606080000,904,-539,1316,13.7943621,-8.224736,40.1623459,0,20.959053,16.7682457,-9.396427,2.95788232E-05,5.34305036E-05,-1,-1,-1,0,315.271637,100,41.8803673,23999.4043,-0.487060547,-0.6323242,2.64208984,-0.3614502,-0.227722168,-2.11572266,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057606130000,1831,-691,1694,27.9396877,-10.5441418,51.6983376,0,20.918293,16.7814274,-9.407517,2.9569157E-05,359.999969,-1,-1,-1,0,315.271637,100,257.846863,23999.0625,-0.478515625,-0.531494141,2.60107422,-0.416381836,-0.230102539,-2.88818359,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057606180000,1875,-669,1524,28.6110935,-10.2084379,46.5101929,0,20.8767357,16.7932186,-9.419599,0.000155127185,359.999969,-1,-1,-1,0,315.271637,100,113.888878,24001.8086,-0.546875,-0.616943359,2.56860352,-0.432861328,-0.243591309,-2.45751953,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057606230000,2194,-489,1299,33.4787941,-7.4617734,39.64353,0,20.8349113,16.8049068,-9.431067,2.95884911E-05,359.999969,-1,-1,-1,0,315.271637,100,329.854,23997.6875,-0.4494629,-0.5913086,2.65576172,-0.413085938,-0.206298828,-3.57861328,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057606280000,639,-683,1172,9.750661,-10.4220676,35.76768,0,20.750164,16.8260689,-9.454562,-3.32001946E-05,5.34340179E-05,-1,-1,-1,0,315.271637,100,41.8762474,23999.52,-0.432373047,-0.531494141,2.6472168,-0.349365234,-0.228515625,-1.97558594,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057606330000,799,-928,1347,12.1921406,-14.1605844,41.10842,0,20.70825,16.8352547,-9.465543,9.233851E-05,359.999847,-1,-1,-1,0,315.271637,100,257.842743,23999.1758,-0.4050293,-0.4580078,2.59765625,-0.427368164,-0.226135254,-3.28125,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057606380000,1847,-754,1756,28.1838341,-11.5054741,53.5904846,0,20.6659317,16.8444042,-9.477517,2.95788213E-05,5.34305036E-05,-1,-1,-1,0,315.271637,100,113.888878,24002.1523,-0.406738281,-0.5229492,2.58227539,-0.422973633,-0.242797852,-1.70898438,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057606430000,1909,-781,1681,29.1299076,-11.9174747,51.3015976,0,20.5819054,16.8596935,-9.500743,9.23385E-05,359.999969,-1,-1,-1,0,315.271637,100,185.858948,24001.2363,-0.461425781,-0.5161133,2.53955078,-0.489990234,-0.241210938,-2.67626953,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057606480000,1016,-1087,1459,15.5033979,-16.5868053,44.5264931,0,20.5395546,16.86669,-9.512252,-3.32002E-05,5.34340179E-05,-1,-1,-1,0,315.271637,100,41.87762,23999.291,-0.4597168,-0.546875,2.67797852,-0.3614502,-0.231689453,-1.80126953,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057606530000,484,-1136,1258,7.385477,-17.3345089,38.3922729,0,20.49735,16.87279,-9.523467,2.95594873E-05,359.999847,-1,-1,-1,0,315.271637,100,257.850983,23999.52,-0.456298828,-0.485351563,2.616455,-0.433959961,-0.222961426,-3.834961,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057606580000,1838,-908,1543,28.0465012,-13.8553991,47.0900459,0,20.4542923,16.87807,-9.535703,9.234817E-05,5.34305036E-05,-1,-1,-1,0,315.271637,100,113.898491,24002.2656,-0.4819336,-0.531494141,2.614746,-0.427368164,-0.255493164,-2.04052734,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057606630000,1090,-754,1118,16.6325817,-11.5054741,34.1196823,0,20.3683815,16.8867645,-9.558487,2.95594873E-05,5.34340179E-05,-1,-1,-1,0,315.271637,100,185.8713,24001.2363,-0.5349121,-0.493896484,2.515625,-0.497680664,-0.233276367,-3.059082,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
133674057606680000,-58,-1180,1307,-0.8850365,-18.0059147,39.88768,0,20.3255386,16.8898563,-9.570042,-3.32098643E-05,0.000151093787,-1,-1,-1,0,315.271637,100,41.8844872,23999.4043,-0.5229492,-0.493896484,2.66943359,-0.365844727,-0.234863281,-1.40136719,0,2.9907,131,89.8154,-180,0,315.271637,-272.991,-326.45816
