Milliseconds,X_Traori_Transformed,Y_Traori_Transformed,Z_Traori_Transformed,Fx_N,Fy_N,Fz_N,ACT_POSITION_X,ACT_POSITION_Y,ACT_POSITION_Z,ACT_POSITION_A,ACT_POSITION_C_Updated,ACT_OVERRIDE,SPINDLE_ROTATION_ANGLE,SPINDLE_SPEED,ACT_CURRENT_X,ACT_CURRENT_Y,ACT_CURRENT_Z,ACT_CURRENT_A,ACT_CURRENT_C,ACT_CURRENT_S,ACTIVE_TOOL_RADIUS,ACTIVE_TOOL_LENGTH,Zero_Offset_X,Zero_Offset_Y,Zero_Offset_Z,Zero_Offset_C
68.85,-210.4895455,-313.5562851681507,-139.14225617277776,4.05896044,7.4617734,20.2948017,22.5014381,12.90191,0.9734307,2.95788232e-05,0.0,100,42.09872,24000.0918,0.193115234,-0.6357422,2.77880859,-0.188964844,-0.276123047,-0.79296875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
68.9,-210.4503208,-313.4804051794189,-139.1659160317087,5.981626,5.020293,24.5063553,22.5406628,12.97779,0.949770749,2.95691552e-05,0.0,100,114.085258,24001.0078,0.268310547,-0.736572266,2.737793,-0.215332031,-0.274536133,-1.46289063,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
68.95,-210.43144189999998,-313.4420712698355,-139.17666297126735,7.629625,1.66325831,28.1380577,22.5595417,13.0162764,0.938680351,-3.32098643e-05,0.0,100,330.0449,23997.1152,0.343505859,-0.705810547,2.77368164,-0.1538086,-0.256286621,-1.94482422,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.0,-210.4128336,-313.40305519122626,-139.18854588790737,2.39570236,-2.30414677,24.9641323,22.57815,13.05514,0.9271408,2.95594873e-05,0.0,100,186.0416,24001.2363,0.333251953,-0.6477051,2.65063477,-0.209838867,-0.258667,-2.45751953,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.05,-210.39441417580534,-313.3644105627192,-139.2001559207352,4.91347837,-7.72118044,32.8379059,22.5962772,13.0939808,0.9155308,2.95691534e-05,5.34305036e-05,100,42.0465355,23999.4043,0.3178711,-0.782714844,2.70532227,-0.179077148,-0.278503418,-1.54150391,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.1,-210.35913785006056,-313.2847835702984,-139.22385850289552,4.898219,-11.3376226,36.37805,22.6315536,13.1734552,0.892171443,9.234817e-05,5.34305036e-05,100,114.022087,24001.4648,0.259765625,-0.6989746,2.65917969,-0.221923828,-0.285644531,-1.89013672,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.15,-210.3433415,-313.24414853905796,-139.23419066821597,11.1087341,-18.3111,38.05657,22.6476421,13.2143517,0.8808096,-9.5979216e-05,0.0,100,329.980347,23997.002,0.271728516,-0.562255859,2.739502,-0.124145508,-0.255493164,-2.60791016,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.2,-210.3283325,-313.2035079118781,-139.24701810954707,13.1229553,-18.2500629,37.65983,22.6626511,13.2545347,0.8690116,9.232884e-05,0.0,100,185.983917,24001.35,0.271728516,-0.6682129,2.59082031,-0.24609375,-0.2713623,-2.074707,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.25,-210.300325,-313.12208031995624,-139.26846098188517,13.6417694,-17.4871,40.1623459,22.6906586,13.33642,0.846539438,-9.598888e-05,0.0,100,257.9526,23999.1758,0.369140625,-0.6203613,2.628418,-0.156005859,-0.241210938,-2.53955078,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.3,-210.28634593973953,-313.08138275615005,-139.28171771243348,13.7791033,-17.3802853,40.9558258,22.7043457,13.3768559,0.8343118,9.232884e-05,5.34305036e-05,100,113.985008,24001.4648,0.334960938,-0.5913086,2.58740234,-0.232910156,-0.298339844,-1.83544922,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.35,-210.2732083,-313.04025883618414,-139.29217130976258,16.0374718,-19.4555435,40.0097542,22.7177753,13.4182415,0.8228293,-9.5979216e-05,0.0,100,329.9474,23997.459,0.3383789,-0.562255859,2.69848633,-0.103271484,-0.242797852,-3.08984375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.4,-210.2603699,-312.99882921857636,-139.30491747971928,15.9611759,-20.0964317,40.52857,22.7306137,13.4592133,0.8111119,9.232884e-05,0.0,100,185.955078,24001.6934,0.3059082,-0.6118164,2.60107422,-0.250488281,-0.265014648,-2.290039,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.45,-210.237661,-312.91594358047445,-139.3269935284339,16.739397,-18.6773224,41.10842,22.7533226,13.5424042,0.788350046,-3.321953e-05,0.0,100,257.9279,23998.9473,0.304199219,-0.65625,2.66943359,-0.157104492,-0.235656738,-3.00439453,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.5,-210.22750183280326,-312.8743523838045,-139.34003713156642,17.4413223,-17.68547,41.6272354,22.76319,13.5838861,0.7759921,9.23385e-05,5.34305036e-05,100,113.965782,24001.8086,0.288818359,-0.7109375,2.59936523,-0.234008789,-0.295959473,-1.35009766,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.55,-210.2186236,-312.832008933478,-139.35025202761315,18.8604336,-18.34162,42.54279,22.77236,13.6264915,0.764748931,-9.5979216e-05,0.0,100,329.9309,23997.459,0.3400879,-0.5913086,2.71899414,-0.09448242,-0.249145508,-3.00097656,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.6,-210.20187543150746,-312.74793721864677,-139.3741937626958,19.5623589,-18.1737671,41.8408623,22.7888165,13.7106066,0.741149962,-3.3209868e-05,5.34340179e-05,100,41.9504051,23999.748,0.343505859,-0.7314453,2.66943359,-0.145019531,-0.280090332,-1.34667969,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.65,-210.1941563,-312.7054830139284,-139.38469374845687,19.2419147,-19.5471,42.8174553,22.7968273,13.7528648,0.730649948,-3.321953e-05,0.0,100,257.914154,23999.1758,0.3486328,-0.68359375,2.65234375,-0.1505127,-0.241210938,-3.48291016,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.7,-210.1866072295872,-312.66333265261494,-139.39777649148485,19.5013218,-20.798357,45.9303436,22.8040848,13.7949057,0.7182524,9.23385e-05,5.34305036e-05,100,113.958916,24002.1523,0.312744141,-0.739990234,2.56176758,-0.239501953,-0.299926758,-1.62011719,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.75,-210.1801678,-312.6204819807993,-139.40867398420906,19.9285812,-22.888876,46.8764153,22.8108158,13.8378658,0.706669867,-3.32002e-05,0.0,100,329.929535,23997.8027,0.311035156,-0.673339844,2.68994141,-0.087890625,-0.249145508,-2.90185547,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.8,-210.1692575395653,-312.5347361404595,-139.43255514510884,20.14221,-24.5216141,50.8133,22.8209019,13.9240131,0.6831312,2.95788213e-05,0.000151090266,100,41.9504051,23999.6328,0.299072266,-0.6647949,2.628418,-0.1505127,-0.284057617,-0.8510742,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.85,-210.1662785,-312.4910140239584,-139.442584042544,20.6152477,-23.7128754,49.7146378,22.8247051,13.9673338,0.672759831,-3.320986e-05,0.0,100,257.9059,23998.7188,0.341796875,-0.5776367,2.636963,-0.138427734,-0.238037109,-3.288086,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.9,-210.16310893029748,-312.4481025371971,-139.4557957446178,21.2256165,-25.9559841,49.83671,22.8275833,14.0101357,0.6602328,9.23385e-05,5.34305036e-05,100,113.945183,24001.6934,0.3400879,-0.6135254,2.56005859,-0.241699219,-0.2991333,-1.37060547,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
69.95,-210.15859949999998,-312.3607450652186,-139.47840473946533,20.4931736,-25.63554,49.22634,22.8323841,14.09745,0.637281358,2.954982e-05,0.0,100,185.919373,24001.4648,0.358886719,-0.507568359,2.55834961,-0.260375977,-0.268981934,-2.7890625,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.0,-210.1568423323087,-312.3181694043182,-139.49032488078234,21.7596912,-27.1767235,51.6983376,22.83385,14.1402216,0.6253613,2.95691516e-05,5.34340179e-05,100,41.9366722,23999.6328,0.329833984,-0.5708008,2.630127,-0.141723633,-0.277709961,-1.27490234,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.05,-210.15570789999998,-312.27477770660005,-139.5007847945096,21.3324318,-28.0159836,51.82041,22.8352757,14.1834173,0.614901364,2.95691552e-05,0.0,100,257.893555,23998.7188,0.331542969,-0.5605469,2.61132813,-0.1505127,-0.24041748,-3.605957,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.1,-210.1549914507939,-312.23221249993054,-139.51365514938362,19.2113953,-29.1756859,52.9495964,22.835701,14.2260256,0.6023731,9.234817e-05,5.34269857e-05,100,113.93969,24002.38,0.21875,-0.6015625,2.54125977,-0.226318359,-0.289611816,-1.86962891,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.15,-210.1583115,-312.1459674450796,-139.53669475938204,17.91436,-26.291687,51.91197,22.8326721,14.3120747,0.579333246,9.232884e-05,0.0,100,185.90976,24001.35,-0.126464844,-0.5144043,2.52929688,-0.275756836,-0.268188477,-2.68652344,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.2,-210.1583115,-312.1459674450796,-139.53669475938204,19.6539135,-28.9162788,49.1958237,22.8326721,14.3120747,0.579333246,9.232884e-05,0.0,100,185.90976,24001.35,-0.126464844,-0.5144043,2.52929688,-0.275756836,-0.268188477,-2.68652344,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.25,-210.16110073223973,-312.10378905478314,-139.5483746568112,20.3711,-29.0078335,52.33923,22.8295918,14.3546019,0.567311466,2.957882e-05,5.34340179e-05,100,41.92706,23999.52,-0.08544922,-0.5913086,2.58398438,-0.1274414,-0.278503418,-1.0390625,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.3,-210.1671109311124,-312.018291830476,-139.57176440459068,19.3487282,-28.7789459,51.9730072,22.8235817,14.4399462,0.5442635,9.234817e-05,5.34305036e-05,100,113.936943,24002.61,-0.170898438,-0.673339844,2.49511719,-0.241699219,-0.285644531,-1.63037109,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.35,-210.17073019999998,-311.97552962166486,-139.58198489334768,18.1279888,-28.5958347,52.33923,22.8202534,14.4829712,0.5330175,-9.5979216e-05,0.0,100,329.904816,23997.918,-0.2529297,-0.5793457,2.618164,-0.0834960938,-0.24597168,-2.09521484,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.4,-210.1746994,-311.93224705153614,-139.59474406098406,18.4484329,-30.1827965,53.71256,22.8162842,14.525795,0.5212836,9.232884e-05,0.0,100,185.907013,24001.2363,-0.302490234,-0.6237793,2.47802734,-0.260375977,-0.2753296,-3.02832031,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.45,-210.179749131806,-311.88979984226324,-139.60631441233974,18.2958412,-30.6863518,51.82041,22.8109436,14.5685911,0.5093716,2.957882e-05,5.34340179e-05,100,41.9256859,23999.6328,-0.346923828,-0.6784668,2.55493164,-0.135131836,-0.276123047,-1.67138672,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.5,-210.19308923092566,-311.8040236690405,-139.629953203182,17.68547,-31.3424988,52.8580437,22.7976036,14.6540613,0.486416,0.000155127185,5.34305036e-05,100,113.93145,24002.2656,-0.364013672,-0.630615234,2.4831543,-0.243896484,-0.29119873,-1.91064453,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.55,-210.20116579999998,-311.76138019477185,-139.63969566769677,17.4871,-30.5490189,53.0106354,22.7898178,14.6971207,0.475307137,-9.59695462e-05,0.0,100,329.9007,23997.918,-0.364013672,-0.509277344,2.60620117,-0.08898926,-0.24597168,-2.39257813,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.6,-210.20961359999998,-311.71845084092047,-139.65285260188796,17.395546,-30.213316,51.08797,22.78137,14.7394381,0.463516265,0.00015510786,0.0,100,185.90976,24001.58,-0.343505859,-0.5280762,2.47631836,-0.2779541,-0.262634277,-2.33105469,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.65,-210.2282921,-311.63384551670515,-139.67496412774767,17.7312489,-31.3730183,50.8133,22.7626915,14.8243494,0.4407217,2.9569157e-05,0.0,100,257.892181,23998.9473,-0.328125,-0.5229492,2.57373047,-0.171386719,-0.245178223,-2.727539,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.7,-210.23798462825252,-311.59242181007085,-139.6874730711821,17.0445824,-31.7697582,52.06456,22.7527084,14.8658161,0.428554147,9.234817e-05,5.34305036e-05,100,113.93145,24001.9219,-0.3930664,-0.606689453,2.46948242,-0.239501953,-0.290405273,-2.09179688,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.75,-210.2485901,-311.55103364848605,-139.6980851949333,17.3345089,-33.0667953,52.1866341,22.7423935,14.9073143,0.417259276,-3.32001946e-05,0.0,100,329.896576,23997.8027,-0.411865234,-0.6323242,2.59423828,-0.09777832,-0.24597168,-2.93603516,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.8,-210.2598778,-311.50929804128896,-139.71058273200083,16.9530277,-31.8155365,52.30871,22.7311058,14.9487438,0.4054443,9.233851e-05,0.0,100,185.904266,24001.6934,-0.4494629,-0.5708008,2.47631836,-0.2845459,-0.268188477,-2.42333984,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.85,-210.2861057,-311.42672558685007,-139.7328139208574,17.9601364,-32.12072,50.1724129,22.7048779,15.0314693,0.3828718,2.9569157e-05,0.0,100,257.882568,23999.1758,-0.367431641,-0.541748047,2.520752,-0.177978516,-0.248352051,-3.059082,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.9,-210.30012052067113,-311.3860832545443,-139.74604092661676,17.09036,-31.8155365,51.11849,22.6905727,15.0720015,0.370327145,0.000155127185,5.34305036e-05,100,113.9287,24002.2656,-0.401611328,-0.5332031,2.4609375,-0.241699219,-0.289611816,-1.42871094,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
70.95,-210.31474359999999,-311.3456259273765,-139.7566739250652,18.3873959,-32.6090164,51.7593765,22.67624,15.1125689,0.359011859,2.95884911e-05,0.0,100,329.896576,23997.6875,-0.4033203,-0.586181641,2.58740234,-0.09667969,-0.243591309,-2.98730469,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.0,-210.3442261335472,-311.26504151208445,-139.78046212258369,16.6936188,-32.0596848,53.49893,22.6464672,15.1931963,0.335564673,9.236751e-05,5.34305036e-05,100,41.9201927,23999.52,-0.4819336,-0.6254883,2.55664063,-0.146118164,-0.2824707,-1.45947266,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.05,-210.36015859999998,-311.2246270643776,-139.79109192722063,18.2348042,-33.3872375,53.74308,22.630825,15.2334146,0.324934751,9.235784e-05,0.0,100,257.878448,23998.9473,-0.485351563,-0.5229492,2.55664063,-0.181274414,-0.249938965,-3.58886719,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.1,-210.3770596,-311.1851984608402,-139.8040498808142,17.0598412,-33.95183,52.09508,22.613924,15.27269,0.3123177,0.000155136862,0.0,100,113.92321,24002.38,-0.5126953,-0.6699219,2.49169922,-0.23840332,-0.284057617,-1.753418,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.15,-210.3944374,-311.146272392257,-139.81434574198542,19.33347,-33.12783,50.9048576,22.5965462,15.3120756,0.300999016,-3.31905248e-05,0.0,100,329.8897,23997.6875,-0.5041504,-0.5673828,2.65063477,-0.114257813,-0.239624023,-3.11035156,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.2,-210.4316667979177,-311.0683201339807,-139.8380236617526,18.50947,-34.1502,52.27819,22.5590267,15.3900709,0.277661979,2.958849e-05,5.34340179e-05,100,41.9147,23999.4043,-0.5349121,-0.6357422,2.59082031,-0.138427734,-0.268188477,-0.7998047,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.25,-210.4515892,-311.02902739439924,-139.84913125448494,18.08221,-35.0657578,52.27819,22.5393944,15.4290142,0.266895056,9.234818e-05,0.0,100,257.874329,23998.832,-0.466552734,-0.5007324,2.57714844,-0.186767578,-0.249145508,-3.46240234,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.3,-210.47152468931245,-310.9907736770787,-139.86189882184888,19.2113953,-35.966053,52.4002647,22.5191689,15.4673109,0.254468232,0.000155136862,5.34305036e-05,100,113.912224,24002.1523,-0.493896484,-0.6203613,2.517334,-0.244995117,-0.285644531,-1.60644531,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.35,-210.49200779999998,-310.95277282576865,-139.87219594707662,17.6091747,-35.37094,51.11849,22.4989758,15.5055752,0.243148923,-3.31905248e-05,0.0,100,329.8801,23997.8027,-0.5041504,-0.540039063,2.65576172,-0.1274414,-0.24597168,-2.75830078,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.4,-210.53402869494502,-310.877499486454,-139.8962634552096,18.2042847,-35.5235329,50.8438225,22.456665,15.5808916,0.219422087,2.958849e-05,5.34305036e-05,100,41.9078331,23999.748,-0.562255859,-0.483642578,2.60961914,-0.131835938,-0.2713623,-1.30224609,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.45,-210.5567681,-310.8399661005622,-139.90735063575985,19.0435448,-36.1186447,51.7593765,22.4342155,15.6180754,0.20867537,9.234818e-05,0.0,100,257.874329,23999.0625,-0.521240234,-0.468261719,2.613037,-0.192260742,-0.250732422,-3.53076172,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.5,-210.5800237635854,-310.80389352099996,-139.91997782684294,19.8217659,-35.23361,51.2405624,22.41067,15.654191,0.196388721,0.000155136862,5.34305036e-05,100,113.916344,24002.1523,-0.488769531,-0.5690918,2.53442383,-0.250488281,-0.286438,-1.89013672,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.55,-210.6283756,-310.73283604429537,-139.94226029308984,19.6996918,-36.01183,52.4002647,22.362608,15.7252054,0.17376554,9.234818e-05,0.0,100,185.8919,24001.35,-0.454589844,-0.5656738,2.525879,-0.306518555,-0.2713623,-2.64208984,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.6,-210.65321714314746,-310.69814020432756,-139.95398321116525,19.5471,-37.5072365,51.72886,22.3374767,15.760251,0.161702186,2.95788232e-05,5.34340179e-05,100,41.9050865,23999.0625,-0.428955078,-0.596435547,2.636963,-0.1439209,-0.2697754,-1.12792969,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.65,-210.67866479999998,-310.66253590715246,-139.9653200547273,19.684433,-36.45435,51.4541931,22.3123188,15.7955055,0.150705665,9.234817e-05,0.0,100,257.867462,23998.9473,-0.369140625,-0.5126953,2.65576172,-0.191162109,-0.246765137,-3.10351563,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.7,-210.70399272771277,-310.62789287950983,-139.9779968712949,18.768877,-38.1939,52.9801178,22.2867012,15.8301916,0.1383692,0.000155136862,5.34305036e-05,100,113.91497,24002.38,-0.422119141,-0.5673828,2.56860352,-0.259277344,-0.292785645,-1.85253906,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.75,-210.7560211,-310.55987675275486,-140.00041644329227,19.1656189,-37.70561,52.0340424,22.2349625,15.8980112,0.115949392,0.0001551272,0.0,100,185.886414,24001.4648,-0.5280762,-0.5776367,2.525879,-0.318603516,-0.278503418,-2.949707,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.8,-210.7837597,-310.52687359559764,-140.01185308624795,19.74547,-39.0179024,52.73597,22.2072239,15.9313211,0.103832275,2.95884911e-05,0.0,100,41.9050865,23999.52,-0.4921875,-0.6118164,2.65405273,-0.145019531,-0.2642212,-1.66796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.85,-210.8121036,-310.4937659140645,-140.02305951776157,19.3792477,-37.87346,51.3931541,22.17888,15.9642754,0.09296593,9.234818e-05,0.0,100,257.8661,23998.9473,-0.406738281,-0.4921875,2.64038086,-0.202148438,-0.249145508,-2.90527344,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.9,-210.84120948288725,-310.46149285105054,-140.03576596074188,19.4250259,-38.81953,55.39108,22.1494846,15.9965916,0.08059966,0.000155136862,5.34305036e-05,100,113.910851,24002.1523,-0.367431641,-0.6015625,2.56005859,-0.255981445,-0.289611816,-1.97558594,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
71.95,-210.8707157,-310.4300046778234,-140.046262991233,19.7759876,-38.80427,54.8722649,22.1202679,16.02819,0.06942232,2.95884929e-05,0.0,100,329.875977,23997.6875,-0.384521484,-0.553710938,2.69506836,-0.149414063,-0.2420044,-2.60791016,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.0,-210.8995377,-310.3986177947751,-140.05876557108704,18.5552483,-38.6211624,52.9495964,22.0914459,16.05927,0.0575998276,0.0001551272,0.0,100,185.8823,24001.58,-0.452880859,-0.5930176,2.54467773,-0.320800781,-0.276123047,-2.3515625,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.05,-210.9288006507831,-310.36827137783234,-140.06995292634156,18.7536182,-37.5835342,53.2242661,22.0618935,16.09012,0.0457323529,2.95884911e-05,5.34340179e-05,100,41.90234,23999.6328,-0.468261719,-0.6323242,2.66601563,-0.1340332,-0.272155762,-1.36035156,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.1,-210.98999422684176,-310.307124432404,-140.0938951289662,18.2195454,-38.3617554,53.4378929,22.0007,16.15096,0.0224700738,0.000155136862,5.34305036e-05,100,113.905357,24002.0371,-0.499023438,-0.6220703,2.58569336,-0.2614746,-0.284057617,-2.25585938,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.15,-211.0220009,-310.27759256003543,-140.10397673599775,18.8756924,-38.5601234,51.7898941,21.9689827,16.1807556,0.0113685252,-3.31905248e-05,0.0,100,329.875977,23998.1465,-0.4597168,-0.586181641,2.72583,-0.164794922,-0.246765137,-3.12744141,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.2,-211.0538918,-310.24824526205776,-140.11652470205695,17.654953,-38.40753,51.9730072,21.9370918,16.2096424,-0.0001597629,0.000155117523,0.0,100,185.874054,24001.35,-0.4716797,-0.5878906,2.58227539,-0.3218994,-0.28326416,-2.505371,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.25,-211.11907159999998,-310.19117442747,-140.13882854005084,18.570507,-38.3617554,50.7827835,21.871912,16.2668667,-0.02280358,9.234818e-05,0.0,100,257.8551,23999.0625,-0.466552734,-0.411865234,2.69165039,-0.229614258,-0.2546997,-3.065918,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.3,-211.1521590607929,-310.1634830271554,-140.1516843507355,18.6162853,-39.704567,53.4073753,21.8385353,16.2946014,-0.0353195369,0.000155136862,5.34305036e-05,100,113.902611,24002.2656,-0.545166,-0.5144043,2.61132813,-0.2614746,-0.281677246,-1.56884766,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.35,-211.18588359999998,-310.1364821180379,-140.16203268965307,17.4108047,-39.567234,51.82041,21.8051,16.3217125,-0.04634753,2.95884929e-05,0.0,100,329.875977,23998.1465,-0.562255859,-0.4699707,2.727539,-0.172485352,-0.238830566,-3.01806641,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.4,-211.253969515279,-310.08466002146434,-140.1854026327798,15.7475462,-40.48279,52.73597,21.7367249,16.3737316,-0.0697175,2.95884911e-05,5.34340179e-05,100,41.8927269,23999.52,-0.563964844,-0.4716797,2.69506836,-0.154907227,-0.26184082,-1.425293,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.45,-211.2893436,-310.0593937341807,-140.19670811314947,16.0679913,-39.2315331,53.52945,21.70164,16.3986473,-0.0806833655,9.234818e-05,0.0,100,257.850983,23998.7188,-0.4802246,-0.497314453,2.64892578,-0.232910156,-0.256286621,-3.59228516,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.5,-211.32519198055914,-310.03505275936135,-140.20919809037113,16.2511,-40.7422,53.956707,21.6655025,16.4231853,-0.09317333,9.235784e-05,5.34305036e-05,100,113.894371,24001.9219,-0.4494629,-0.6015625,2.57373047,-0.272460938,-0.2808838,-2.01660156,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.55,-211.3617912,-310.0114421117822,-140.21996250477002,16.937767,-39.3841248,53.6515236,21.6291924,16.4467525,-0.104277462,2.9578825e-05,0.0,100,329.867737,23998.1465,-0.406738281,-0.5126953,2.70532227,-0.181274414,-0.237243652,-3.14794922,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.6,-211.4346536,-309.96514307608356,-140.243282507161,16.0374718,-38.575386,54.2008553,21.55633,16.4930515,-0.127597436,2.95884911e-05,0.0,100,41.8913536,23999.52,-0.428955078,-0.5690918,2.66259766,-0.1538086,-0.272155762,-0.8066406,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.65,-211.4709107,-309.9423434408107,-140.25463773799024,17.4413223,-39.0942,52.49182,21.5200729,16.5156975,-0.138613179,9.234818e-05,0.0,100,257.848236,23998.832,-0.440917969,-0.4580078,2.636963,-0.232910156,-0.249145508,-3.493164,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.7,-211.5080868,-309.9201255062649,-140.26739304144235,14.5115471,-40.2081223,53.4378929,21.4828968,16.5377617,-0.151028886,0.000155136862,0.0,100,113.890251,24002.0371,-0.473388672,-0.563964844,2.57373047,-0.2779541,-0.2824707,-1.64746094,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.75,-211.58302079999999,-309.87740390791464,-140.28973747502297,15.86962,-39.704567,52.4307823,21.4079628,16.580637,-0.173713073,9.233851e-05,0.0,100,185.8617,24001.58,-0.420410156,-0.442626953,2.53955078,-0.333984375,-0.284057617,-2.93945313,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.8,-211.6213967,-309.8582933698669,-140.30117233868734,16.0374718,-39.88768,53.3768578,21.3695869,16.5999012,-0.185487375,2.95788213e-05,0.0,100,41.8844872,23999.4043,-0.4802246,-0.468261719,2.65234375,-0.149414063,-0.263427734,-1.16894531,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
72.85,-211.65990599999998,-309.8389908472073,-140.31272740935464,15.4881392,-38.10235,52.88856,21.3310776,16.61905,-0.196703017,9.234817e-05,0.0,100,257.842743,23998.49,-0.446044922,-0.440917969,2.630127,-0.247192383,-0.249145508,-3.76660156,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
